UGA = 1,,Open Hand Atlanta = 2,HealthMPowers = 3,DPH = 4,,,,,,,,,,,
Agency,Date Added,"Project = Farmers Market, Elementary Youth etc.","Site Location (School district, school name, food bank, etc.)",Address building number,Street Name,City,Zip Code,County,Target Audience,,,,,,
3,1/1/2018,Child Care,Habersham Head Start Center/Pre-K,291,Light Street,Baldwin,30511,Habersham,5 yrs >,,,,,,
3,1/1/2018,Child Care,Wilkes County Center,115,Lincoln,Washington,30673,Wilkes,5 yrs >,,,,,,
3,1/1/2018,Child Care,Wandas Family Childcare,4143,Lindsey Drive,Decatur,30035,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Middle School,Lovejoy Middle School,1588,Lovejoy Rd,Hampton,30228,Clayton,08-6,,,,,,
3,1/1/2018,Child Care,Trinity AME Early LC,604,Lynhurst Dr. SW,Atlanta,30311,Fulton,5 yrs >,,,,,,
3,1/1/2018,Elem,Thurgood Marshall,5885,Maddox Rd,Morrow,30260,Clayton,K-5,,,,,,
3,1/1/2018,Middle School,Riverdale Middle School,400,400 Roberts Dr,Riverdale,30274,Clayton,08-6,,,,,,
3,1/1/2018,Child Care,Cherokee County/Ralph Bunche preschool,400,Belletta Drive,Canton,30114,Cherokee,5 yrs >,,,,,,
3,1/1/2018,Elem,A. Brian Merry,415,Boy Scout Rd,Augusta,30909,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Union ES,4831,Mamie Carter Dr,Macon,31210,Bibb,K-5,,,,,,
3,1/1/2018,after school,Anderson Club,529,Manget Street,Marietta,30060,Cobb,18-5,,,,,,
3,1/1/2018,Elem,Shuman ES,415,Goebel Ave,Savannah,31404,Chatham,K-5,,,,,,
3,1/1/2018,after school,Adamsville Club,3201,Martin Luther King Jr Dr. SW,Atlanta,30311,Fulton County,18-5,,,,,,
3,1/1/2018,Elem,Wesley Lakes,685,McDonough Pkwy,McDonough,30253,Henry,K-5,,,,,,
3,1/1/2018,Elem,Kemp Primary,1090,McDonough Rd,Hampton,30228,Clayton,K-2,,,,,,
3,1/1/2018,Child Care,Lumpkin County Head Start / Pre K,126,Mechanicsville Rd.,Dahlonega,30533,Lumpkin,5 yrs >,,,,,,
3,1/1/2018,Elem,Haynie ES,1169,Morrow Rd,Morrow,30260,Clayton,K-5,,,,,,
3,1/1/2018,Elem,James Jackson ES,7711,Mount Zion Blvd.,Jonesboro,30236,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Tara,937,Mount Zion Rd,Morrow,30260,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Mt. Zion Primary,2920,Mount Zion Rd,Jonesboro,30236,Clayton,K-2,,,,,,
3,1/1/2018,Elem,Mt. Zion ES,2984,Mount Zion Rd,Jonesboro,30236,Clayton,05-3,,,,,,
3,1/1/2018,Elem,Swint,500,Highway 138 SE,Jonesboro,30238,Clayton,K-5,,,,,,
3,1/1/2018,Middle School,Mundy's Mill Middle School,1251,Mundys Mill Rd,Jonesboro,30238,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Rollins,2160,Mura Dr,Augusta,30906,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Port Wentworth (K-2),507,S Coastal Hwy,Port Wentworth,31407,Chatham,K-2,,,,,,
3,1/1/2018,after school,Brookhaven Club,1330,N. Druid Hills Rd,Atlanta,30319,Dekalb County,18-5,,,,,,
3,1/1/2018,Elem,Lane,990,Newport Rd,Macon,31210,Bibb,K-5,,,,,,
3,1/1/2018,Middle School,Bunche Middle School,1925,Niskey Lake Rd SW,Atlanta,30331,APS,08-6,,,,,,
3,1/1/2018,Child Care,Port Wentworth Elementary,507,South Coastal Highway,Port Wentworth,31407,Chatham,5 yrs >,,,,,,
3,1/1/2018,Child Care,Pickens County Head Start Center/Pre-K,?? ?? ?? ?? 529,North Head Start Road P O Box 469 ?? ??,Tate,30177,Pickens,5 yrs >,,,,,,
3,1/1/2018,Elem,Springdale,4965,Northside Dr,Macon,31210,Bibb,k-5,,,,,,
3,1/1/2018,Elem,Intermediate Literacy and Math Center,1215,Northwood Dr.,Augusta,30909,Richmond,05-4,,,,,,
3,1/1/2018,Middle School,Coretta Scott King Middle (replacement),1190,Nortwest Drive NW,Atlanta,30318,APS,08-6,,,,,,
3,1/1/2018,Elem,Bernd ES,4160,Ocmulgee East Blvd,Macon,31217,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Southwest ES,6020,Ogeechee Rd,Savannah,31419,Savannah,K-5,,,,,,
3,1/1/2018,Child Care,Butts County Head Start/EHS,565,Recreation Drive,Jackson,30233,Butts,5 yrs >,,,,,,
3,1/1/2018,Child Care,White County Head Start Center,676,Claude Sims Road,Cleveland,30528,White,5 yrs >,,,,,,
3,1/1/2018,Child Care,Johnson County Center,80,Oglethorpe Street,Wrightsville,31096,Johnson,5 yrs >,,,,,,
3,1/1/2018,Child Care,Rabun Head Start Center,1236,Old Hwy 411,Clayton,30525,Rabun,5 yrs >,,,,,,
3,1/1/2018,after school,A. Worley Brown Club,5360,Old Norcross Road,Norcross,30071,Gwinnett,18-5,,,,,,
3,1/1/2018,Elem,Anderson,4199,Old Rock Cut Rd,Conley,30288,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Evans County,720,N. Church St.,Claxton,30417,Evans,5 yrs >,,,,,,
3,1/1/2018,Elem,Callaway,120,Oriole Dr,Jonesboro,30238,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Eddie White Academy,11808,Panhandle Rd,Hampton,30228,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Elcan King,725,Louise St,Bainbridge,39819,Decatur County,K-4,,,,,,
3,1/1/2018,Child Care,Lenora Respert FDCH,855,Wagon Wheel Circle,Fayetteville,30214,Henry,5 yrs >,,,,,,
3,1/1/2018,Child Care,Tomesha Biggs,2877,Partin Place,Ellenwood,30294,Dekalb,5 yrs >,,,,,,
3,1/1/2018,after school,Carroll County Club,106,Pearl St,Carrollton,30117,Carroll County,18-5,,,,,,
3,1/1/2018,after school,Harland Club,434,Peeples St,Atlanta,30310,Fulton County,18-5,,,,,,
3,1/1/2018,Middle School,Brown Middle School,765,Peeples St SW,Macon,30310,APS,08-6,,,,,,
3,1/1/2018,Food Retail,Food Truck 912: Savannah Gardens (Affordable Housing Units),515,Pennsylvania Ave,Savannah,31404,Chatham,Adults 18+,,,,,,
3,1/1/2018,Child Care,Marian D. Peart,771,Pennybrook Lane,Stone Mountain,30087,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Elem,Lake City,5354,Phillips Dr,Lake City,30260,Clayton,K-5,,,,,,
3,1/1/2018,after school,East Dekalb Club,1839,Phillips Rd,Lithonia,30058,Dekalb,18-5,,,,,,
3,1/1/2018,Elem,Ingram-Pye ES,855,Anthony Road,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Sunshine House Duluth,1494,Pleasant Hill Rd.,Duluth,30096,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Elem,Brown ES,9771,Poston Rd,Jonesboro,30238,Clayton,K-5,,,,,,
3,1/1/2018,Elem,College Park,2075,Princeton Ave,College Park,30337,Fulton,K-5,,,,,,
3,1/1/2018,Elem,Williams ES,325,Pursley St,Macon,31201,Bibb,K-5,,,,,,
3,1/1/2018,Middle School,Lithonia MS,2451,Randall Ave,Lithonia,30058,Dekalb,08-6,,,,,,
3,1/1/2018,Child Care,Heavenly Angels HomeDay,9145,Raven Drive,Jonesboro,30238,Clayton,5 yrs >,,,,,,
3,1/1/2018,Middle School,Adamson Middle School,3178,Rex Rd,Rex,30273,Clayton,08-6,,,,,,
3,1/1/2018,Middle School,Babb Middle School,5500,Reynolds Rd,Forest Park,30297,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Morrow ES,6115,Reynolds Rd,Morrow,30260,Clayton,K-5,,,,,,
3,1/1/2018,after school,Woolfolk Club,1642,Richland Road SW,Atlanta,30311,Fulton,18-5,,,,,,
3,1/1/2018,Elem,Monte Sano,2164,Richmond Ave,Augusta,30904,Richmond,K-5,,,,,,
3,1/1/2018,after school,Barksdale Club,1015,O'Kelly Street,Conyers,30012,Rockdale,18-5,,,,,,
3,1/1/2018,Elem,West Clayton,5580,Riverdale Rd,College Park,30349,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Towns County Head Start,1150,Konaheth Road,Hiawassee,30546,Towns,5 yrs >,,,,,,
3,1/1/2018,Elem,Oglethorpe Avenue ES,1150,Oglethorpe Avenue,Athens,30606,Clarke,K-5,,,,,,
3,1/1/2018,Food Retail,Dollar General,207,Roberson Mill Rd NE,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Elem,Huie,1260,Rockcut Rd,Forest Park,30297,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Water Oak Academy,600,Rocky Creek Drive,Roswell,30075,Fulton,5 yrs >,,,,,,
3,1/1/2018,Middle School,Hutto Middle School,1201,Martin Luther King Jr Dr,Bainbridge,39817,Decatur  County,06-5,,,,,,
3,1/1/2018,Child Care,Ring Around the Rosey FDCH,487,Rue Montaigne,Stone Mountain,30083,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Middle School,Arthur Williams Middle School,1175,S US Highway 301,Jesup,31546,Wayne,08-6,,,,,,
3,1/1/2018,Elem,Princeton,1321,S. Deshon Road,Lithonia,30058,Dekalb,K-5,,,,,,
3,1/1/2018,Food Retail,Dollar General,831,S. Elbert St,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Food Retail,Dollar General,612,S. Harris St,Sandersville,31082,Washington,Adults 18+,,,,,,
3,1/1/2018,Middle School,Glascock County Consolidated School (5-8),1230,Panther Way,Gibson,30810,Glascock,K-5,,,,,,
3,1/1/2018,High School,Glascock County Consolidated School (8-12),1230,Panther Way,Gibson,30810,Glascock,K-5,,,,,,
3,1/1/2018,Child Care,Forsyth EHS/Head Start,133,Samaritan Drive,Cumming,30040,Forsyth,5 yrs >,,,,,,
3,1/1/2018,Child Care,Nana's Nook,1706,Scholar Drive,Lawrenceville,30044,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Child Care,Glascock Head Start,1079,School Circle,Gibson,30810,Glascock,5 yrs >,,,,,,
3,1/1/2018,Elem,Porter ES,5802,School Rd,Macon,31206,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Union County Pre-School,226,School Street,Blairsville,30512,Union,5 yrs >,,,,,,
3,1/1/2018,Elem,Huntley Hills,2112,Seaman Cir,Chamblee,30341,Dekalb,k-5,,,,,,
3,1/1/2018,Elem,Glascock County Consolidated School (K-5),1230,Panther Way,Gibson,30810,Glascock,K-5,,,,,,
3,1/1/2018,after school,Radloff Middle School,3939,Shackleford Rd,Duluth,30096,Gwinnett County,18-5,,,,,,
3,1/1/2018,Middle School,Bain Bridge Middle School,1301,E. College St,Bainbridge,39819,Decatur  County,08-7,,,,,,
3,1/1/2018,Elem,Edmonds,4495,Simpson Rd,Forest Park,30297,Clayton,K-5,,,,,,
3,1/1/2018,after school,Grant Club,875,Six Flags Drive,Austell,30168,Fulton County,18-5,,,,,,
3,1/1/2018,Middle School,Rutland Middle School,6260,Skipper Rd,Macon,31216,Bibb,08-6,,,,,,
3,1/1/2018,Elem,Martin Luther King,1301,Shurling Dr,Macon,31211,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Stephens County Head Start,176,South Broad Street,Toccoa,30577,Stephens,5 yrs >,,,,,,
3,1/1/2018,Elem,Waynesboro Primary,352,Southside Dr.,Waynesboro,30830,Burke,K-2,,,,,,
3,1/1/2018,Child Care,Barbara Roland,1497,Spruce Ridge Way,Stone Mountain,30044,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Food Retail,Food Truck 912: Sustainable Fellwood (Affordable Housing Units),1401,Fellwood Drive,Savannah,31415,Chatham,Adults 18+,,,,,,
3,1/1/2018,after school,Lawrenceville Club,382,Stone Mountain St,Lawrenceville,30045,Gwinnett County,18-5,,,,,,
3,1/1/2018,Elem,Otis Brock III,1804,Stratford St,Savannah,31401,Chatham,K-5,,,,,,
3,1/1/2018,Middle School,Sylvan Hills Middle School,1461,Sylvan Rd SW,Atlanta,30310,APS,08-6,,,,,,
3,1/1/2018,Elem,Kilpatrick,7534,Tara Rd,Jonesboro,30236,Clayton,K-5,,,,,,
3,1/1/2018,Middle School,Pointe South Middle School,8495,Thomas Rd,Jonesboro,30238,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Heritage ES,6050,Thomaston Rd,Macon,31220,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Tobacco Road,2397,Tobacco Rd,Augusta,30906,Richmond,K-5,,,,,,
3,1/1/2018,Middle School,Morrow Middle School,5934,Trammell Rd,Morrow,30260,Clayton,08-6,,,,,,
3,1/1/2018,Child Care,Mis Pequenos Angeles Family Home Daycare,2600,Treehouse Lane,Lawrenceville,30044,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Elem,Harper,93,Valley Hill Rd SW,Riverdale,30274,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Vineville ES,2260,Vineville Ave,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Northcutt ES,5451,W Fayetteville Rd,College Park,30349,Clayton,K-5,,,,,,
3,1/1/2018,Middle School,North Clayton Middle School,5517,W Fayetteville Rd,College Park,30349,Clayton,08-6,,,,,,
3,1/1/2018,Food Retail,Milledgeville Food and Beverage,1431,W Hancock St,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Elem,MLK,5745,W Lees Mill Rd,College Park,30349,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Graves,1700,Graves Rd,Norcross,30093,Gwinett,K-5,,,,,,
3,1/1/2018,Food Retail,Food Truck 912: Sheppards Gas and Food Mart,1302,W. Gwinnett St,Savannah,31415,Chatham,Adults 18+,,,,,,
3,1/1/2018,Middle School,M.D. Roberts Middle School,1905,Walt Stephens Rd,Jonesboro,30236,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Hains,1820,Windsor Spring Rd,Augusta,30906,Richmond,K-5,,,,,,
3,1/1/2018,after school,Carver Club,20,Warren Street,Atlanta,30317,DeKalb,18-5,,,,,,
3,1/1/2018,Child Care,"Wee Care Early Learning Center, Inc",4200,Washington Road,East Point,30344,Fulton,5 yrs >,,,,,,
3,1/1/2018,after school,Newnan Club,72,Wesley Street,Newnan,30263,Newnan,18-5,,,,,,
3,1/1/2018,Elem,Fountain,5215,West St,Forest Park,30297,Clayton,K-5,,,,,,
3,1/1/2018,Food Retail,Food Truck 912: Department of Family and Children Services,761,Wheaton St,Savannah,31401,Chatham,Adults 18+,,,,,,
3,1/1/2018,Child Care,Spalding County Head Start,390A,Wilson Rd,Griffin,30224,Spaulding,5 yrs >,,,,,,
3,1/1/2018,Child Care,All Our Children,4086,Windermere Drive,Lithonia,30038,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Elem,Windsor Spring,2534,Windsor Spring Rd,Augusta,30906,Richmond,k-5,,,,,,
3,1/1/2018,Elem,Sue Reynolds,3840,Wrightsboro Rd,Augusta,30909,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Carter ES,5910,Zebulon Rd,Macon,31210,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Lamar County,630,Zebulon Street,Barnsville,30204,Lamar,5 yrs >,,,,,,
3,1/1/2018,after school,Whitehead Club,1900,Lakewood Ave. SE,Atlanta,30315,Fulton,18-5,,,,,,
3,1/1/2018,Elem,Sherwood Acres ES,2201,Doncaster Way,Albany,31707,Dougherty,k-5,,,,,,
3,1/1/2018,Elem,William McGarrah,2201,Lake Harbin Rd,Morrow,30260,Clayton,K-5,,,,,,
3,1/1/2018,Elem,East Clayton,2750,Forest Pkwy,Ellenwood,30294,Clayton,K-5,,,,,,
3,1/1/2018,High School,Hancock Central HS,11311,GA Highway 15,Sparta,31087,Hancock,12-9,,,,,,
3,1/1/2018,Middle School,Hancock Central MS,11311,Ga Highway 15,Sparta,31087,Hancock,08-6,,,,,,
3,1/1/2018,Child Care,Leysi A. Guarnizo,1039,Legacy Lane,Lawrenceville,30044,Gwinnett,< 5yrs,,,,,,
3,1/1/2018,Child Care,Mattie Matthews,298,Country Club Drive,Jonesboro,30238,Clayton,< 5yrs,,,,,,
3,1/1/2018,Child Care,,1039,Legacy Lane,Lawrenceville,30044,Gwinnett,< 5yrs,,,,,,
3,1/1/2018,Child Care,,298,Country Club Drive,Jonesboro,30238,Clayton,< 5yrs,,,,,,
3,1/1/2018,Elem,,,,,,,,,,,,,
3,1/1/2018,after school,,740,Cameron Madison Alexander Blvd NW,Atlanta,30318,Fulton,18-5,,,,,,
3,1/1/2018,after school,,1040,Fair St SW,Atlanta,30314,Fulton,18-5,,,,,,
3,1/1/2018,after school,,55,Savannah Street,Newnan,30263,Coweta,18-5,,,,,,
3,1/1/2018,Child Care,Atlanta School of Excellence,180,Memorial Drive,Atlanta,30303,Fulton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Brookvalley,1146,Sheridan,Atlanta,30324,Fulton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Norcross,4335,Steve Reynolds Blvd.,Norcross,30093,Gwinnett,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Premier,399,Macedonia Road,Atlanta,30354,Fulton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Walton,832,Georgia Highway 11 South,Monroe,30655,Walton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Warsaw,1240,Wasrsaw Rd.,Roswell,30076,Fulton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Easter Seals Winder,37,South Center Street,Winder,30680,Barrow,< 5yrs,,,,,,
3,1/1/2018,Child Care,Maria Gloria Sierra,1525,Watercreast Circle,Lawrenceville,30043,Gwinnett,< 5yrs,,,,,,
3,1/1/2018,Child Care,Myra Abdus-Saboor,2996,Park Street,East Point,30344,Fulton,< 5yrs,,,,,,
3,1/1/2018,Child Care,Maria Ortega (My Little Geniuses),1096,Allgood Road,Marietta,30062,Cobb,< 5yrs,,,,,,
3,1/1/2018,Child Care,Rockbridge Care and Learning Center,4733,Rockbridge Road,Stone Mountain,30083,,< 5yrs,,,,,,
3,1/1/2018,Food Retail,The Green Market (Farmers Market),222,E Hancock St,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Food Retail,Dollar General,487,GA-15,Tennille,31089,Washington,Adults 18+,,,,,,
3,1/1/2018,after school,Chamblee (was Brookhaven) Club,2880,Dresden Drive,Chamblee,30341,DeKalb,18-5,,,,,,
3,1/1/2018,Food Retail,Hometown Market and Meat LLC,115,Warren St,Gibson,30810,Glascock,Adults 18+,,,,,,
3,1/1/2018,Food Retail,Rocky's Food Mart,9111,E Broad St,Sparta,31087,Hancock,Adults 18+,,,,,,
3,1/1/2018,Food Retail,Exxon Food Mart,12820,E Broad St,Sparta,31087,Hancock,Adults 18+,,,,,,
3,1/1/2018,Food Retail,KJ's Market IGA,208,W 6th St,Waynesboro,30830,Burke,Adults 18+,,,,,,
3,03/29/2018,Food Retail,Food Farm 912: Lady Bamford,1410,Richards St,Savannah,31415,Chatham,Adults 18+,,,,,,
3,03/29/2018,Food Retail,Dollar General,116,Warran St,Gibson,30810,Glascock,Adults 18+,,,,,,
3,03/29/2018,Food Retail,Dollar General,9632,Jones St,Sparta,31087,Hancock,Adults 18+,,,,,,
3,03/29/2018,Food Retail,My Store,2073,Pio Nono Ave,Macon,31206,Bibb,Adults 18+,,,,,,
3,03/29/2018,Food Retail,Family Supermarket,2965,Houston Ave,Macon,31206,Bibb,Adults 18+,,,,,,
3,5/15/2018,Farmers Market,Burke County Harvest Bright Farmer's Market: Southern Bank,855,N Liberty St,Waynesboro,30830,Burke,Adults 18+,,,,,,
3,5/15/2018,Farmers Market,Burke County Harvest Bright Farmer's Market: Early Head Start,518,College St,Waynesboro,30830,Burke,Adults 18+,,,,,,
3,5/15/2018,Food Retail,Kitchen Pride,3101,Columbus Rd,Macon,31204,Bibb,Adults 18+,,,,,,
3,6/18/2018,Food Retail,Buddy's Food Mart,5891,Ash St,Forest Park,30297,Clayton,Adults 18+,,,,,,
3,7/17/2018,Community Nutrition Education,Hopewell United Methodist Church,188,Hopewell Church Rd NW,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,7/17/2018,Community Nutrition Education,Economic Opportunity for Savannah-Chatham County Inc. (EOA) Foster Grandparent Program: St. Matthews Episcopal Church,1401,Martin Luther King JR Blvd,Savannah,31415,Chatham,Adults 18+,,,,,,
3,8/20/2018,Child Care,Easter Seals Child Development Center Guice Educare,1485,Woodland Avenue,Atlanta,30316,Fulton,< 5yrs,,,,,,
3,8/20/2018,Child Care,Easter Seals Child Development Center Sylvan,1757,Melrose Drive,Atlanta,30310,Fulton,<5yrs,,,,,,
3,8/20/2018,Child Care,Easter Seals Child Development Center Mansell Court,80,Mansell Court East,Roswell,30076,Fulton,< 5yrs,,,,,,
3,8/20/2018,Child Care,Easter Seals Barrow Child Development Center,75,Maynard Street,Winder,30680,Barrow,< 5yrs,,,,,,
3,8/20/2018,Child Care,Easter Seals Child Development Center Jackson,215,General Jackson Drive,Jefferson,30549,Jackson,<5yrs,,,,,,
3,8/20/2018,Child Care,Early Learning Scholars,3534,Clarkson Industrial Blvd.,Clarkson,30021,Dekalb,< 5yrs,,,,,,
3,8/20/2018,Child Care,Watch Me Grow (Atlanta),684,Georgia Avenue,Forest Park,30297,Clayton,< 5yrs,,,,,,
3,8/20/2018,Child Care,Watch Me Grow Toddlerville (Stockbridge),131,East Atlanta Road,Stockbridge,30281,Henry,<5yrs,,,,,,
3,8/20/2018,Child Care,Watch Me Grow (Fairburn),2261,Fairburn Road,Atlanta,30331,Clayton,< 5yrs,,,,,,
3,8/20/2018,Child Care,Kangaroo Pouch,763,Sunhill Road,Sandersville,31082,Washington,< 5yrs,,,,,,
3,8/20/2018,Child Care,Love Bug Learning Center,1740,Stanton Road SW,Atlanta,30311,Fulton,<5yrs,,,,,,
3,8/20/2018,Child Care,Kids World Learning center,367,Savannah Avenue,Statesboro,30458,Bulloch,< 5yrs,,,,,,
3,8/20/2018,Child Care,Hancock Early Head Start,79,Boland Circle,Sparta,31087,Hancock,<5yrs,,,,,,
3,8/20/2018,Child Care,Hancock Head Start/Pre-K,11145,Highway 15 North,Sparta,31087,Hancock,< 5yrs,,,,,,
3,8/20/2018,Elem,Beecher Hills ES,2257,Bollingbrook Drive SW,Atlanta,30311,APS,K-5,,,,,,
3,8/20/2018,Elem,Fairington ES,5505,Phillip Bradley Drive,Lithonia,30038,Dekalb,K-5,,,,,,
3,8/20/2018,Elem,West Haralson ES,4552,Old Hwy 100,Tallapoosa,30176,Haralson,K-5,,,,,,
3,8/20/2018,Elem,Carrollton ES,401,Ben Scott Blvd,Carrollton,30117,Caroll,K-5,,,,,,
3,8/20/2018,Elem,Fowler ES,400,Fowler Drive,Athens,30601,Clarke,K-5,,,,,,
3,8/20/2018,Elem,Marbut ES,5776,Marbut Road,Lithonia,30058,Dekalb,k-5,,,,,,
3,11/19/2018,Elem,The Kindezi School at Old Fourth Ward,386,Pine Street NE,Atlanta,30308,Fulton,k-5,,,,,,43343
3,11/19/2018,Middle School,Elite Scholars MS,7923,Fielder Road,Jonesboro,30236,Clayton,08-6,,,,,,43313
3,11/19/2018,High School,Elite Scholars HS,7923,Fielder Road,Jonesboro,30236,Clayton,12-9,,,,,,43313
3,11/19/2018,Community Nutrition Education,COPE:  Beach High School,3001,Hopkins St,Savannah,31405,Chatham,Adults 18+,,,,,,
3,1/3/2019,Secondary,Coretta Scott King Young Women's Leadership Academy,1190,Northwest Dr NW,Atlanta,30318,Fulton,9-12 Grade,,,,,,
3,1/3/2019,Food Retail,Sandersville IGA,648,S Harris Street,Sandersville,31082,Washington,,,,,,,
3,1/3/2019,Child Care,Bells Ferry Learning Center,6761,Hwy 92,Woodstock,30189,Cherokee,<5yrs,,,,,,
3,1/3/2019,Child Care,Rex Child Care and Early Learning Center,6359,Hwy 42,Rex,30273,Clayton,<5yrs,,,,,,
3,1/3/2019,Child Care,Nisha French FCCLH,2824,Silver Queen Road,Ellenwood,30294,Clayton,<5yrs,,,,,,
3,2/21/2019,Food Retail,Caf?? Central,500,Underwood Rd,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,2/21/2019,Food Retail,Chard Wray Food Pantry,472,Broad St,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,2/21/2019,Food Retail,Mission Rescue of Middle Georgia,774,Hazel St,Macon,31201,Bibb,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,Washington County Recreation Department,200,Franklin Haynes Dr,Sandersville,31082,Washington,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,Baldwin Senior Center,290,Linda Dr,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,Graham Homes,1209,N Jefferson St,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,Housing Authority (main office),545,W Martin Luther King Jr Dr,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,Burke Early Head Start,518,College St (suite A),Waynesboro,30830,Burke,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,St. James Christian Fellowship,5875,Old Savannah Rd,Tennille,31089,Washington,Adults 18+,,,,,,
3,2/21/2019,Community Nutrition Education,TJ Elder Middle School,902,Linton Rd,Sandersville,31082,Washington,Adults 18+,,,,,,
3,3/15/2019,Food Retail,Food Farm 912: Daffin Park/Salvation Army,3000,Bee Rd,Savannah,31404,Chatham,Adults 18+,,,,,,
3,3/15/2019,Food Retail,Mulberry Market,1155,College St,Macon,31201,Bibb,Adults 18+,,,,,,
3,3/18/2019,Food Retail,Morrow Presbyterian Church (food pantry),6171,Huie Dr,Morrow,30260,Clayton,Adults 18+,,,,,,
3,4/16/2019,Community-Food Pantry,Loaves and Fishes,651,Martin Luther King Jr Blvd,Macon,31201,Bibb,Adults 18+,,,,,,
3,6/27/2019,Community-Food Retail,Lake Shore Food Outlet,2111,Rex Rd,Morrow,30260,Clayton,Adults 18+,,,,,,
3,7/17/2019,Child Care,Roxanna Valdivia Lewis (Roxana's House),1544,Watercrest Circle,Lawerenceville,30043,Gwinnett,<5yrs,,,,,,
3,7/17/2019,Child Care,Sunshine House #74,3679,Hwy 124,Snellville,30039,Gwinnett,<5yrs,,,,,,
3,7/17/2019,Child Care,Karen Valencia FCCLH,4245,Old Norcross Road,Duluth,30096,Gwinnett,<5yrs,,,,,,
3,7/17/2019,Child Care,The Explorseum,2760,Northside Drive,Statesboro,30458,Bulloch,<5yrs,,,,,,
3,7/17/2019,Child Care,Bumblebees Child Learning Center,1049,GA Hwy 24,Statesboro,30461,Bulloch,<5yrs,,,,,,
3,7/17/2019,Child Care,Leapfrog Early Learning Academy,3740,Flat Shoals Road,Union City,30291,Fulton,<5yrs,,,,,,
3,7/17/2019,Child Care,Arrow Christian Academy,1488,Norman Drive,College PK,30349,Clayton,<5yrs,,,,,,
3,7/17/2019,Child Care,Little Scholars Academy,2591,Jerome Road,College PK,30349,Fulton,<5yrs,,,,,,
3,7/17/2019,Child Care,Adrienne Greene FCCLH (Mrs. Green's Kiddie Garden),3896,Ester Drive SW,Atlanta,30331,Fulton,<5yrs,,,,,,
3,7/17/2019,Child Care,Martha Cubillos (Emily's Family Day Care,1967,Walden Park,Snellville,30078,Gwinnett,<5yrs,,,,,,
3,7/17/2019,Child Care,Morrow Early Learning Center,5881,Phillips Drive,Forest Park,30297,Clayton,<5yrs,,,,,,
