Type,Name,County,X,Y,addresses,Zip,FID_1,STATEFP10,COUNTYFP10,GEOID,NAME10,NAMELSAD10,totpop10,WFD,RDC_AAA,MNGWPD,MPO,MSA,F1HR_NA,F8HR_NA,Reg_Comm,Acres,Sq_Miles,Label,GlobalID,last_edite,cty_fips,data_added
DFCS,GA DFCS Office-Irwin County,Irwin,-83.2509067,31.5948498,"108 North Irwin Avenue, Ocilla GA 31774",,38,13,155,13155,Irwin,Irwin County,9538,N,N,N,N,N,N,N,Southern Georgia,232163,362.753998,39,{D40870BC-FC2D-4302-AB06-FBDF877A7BA4},,13155,
DFCS,GA DFCS Office-Jackson County,Jackson,-83.5745007,34.1103963,"456 Athens Street, Jefferson GA 30549",,148,13,157,13157,Jackson,Jackson County,60485,N,N,N,N,N,N,N,Northeast Georgia,219556,343.056,149,{53521898-9A6F-4C81-8CB3-6BD5137A2040},,13157,
DFCS,GA DFCS Office-Jasper County,Jasper,-83.6840079,33.3036987,"226 Funderburg Dr., Monticello GA 31064",,123,13,159,13159,Jasper,Jasper County,13900,N,N,N,N,Y,N,N,Northeast Georgia,238981,373.407013,124,{2927FA68-4F29-4DCC-B55C-7FE229551690},,13159,
DFCS,GA DFCS Office-Jeff Davis County,Jeff Davis,-82.5953677,31.8661361,"40 E. Sycamore St., Hazlehurst GA 31539",,127,13,161,13161,Jeff Davis,Jeff Davis County,15068,N,N,N,N,N,N,N,Heart of Georgia Altamaha,214723,335.503998,128,{1EFDB4D6-8067-4077-BC2D-92B24AD6F81A},,13161,
DFCS,GA DFCS Office-Jefferson County,Jefferson,-82.4051293,33.0230808,"2459 US Hwy 1 N, Louisville GA 30434",,6,13,163,13163,Jefferson,Jefferson County,16930,N,N,N,N,N,N,N,Central Savannah River Area,339141,529.90802,7,{BE814DFF-62AC-4909-8B25-C2638D21012D},,13163,
DFCS,GA DFCS Office-Jenkins County,Jenkins,-81.9461141,32.7952935,"618 S. Gray St., Millen GA 30442",,107,13,165,13165,Jenkins,Jenkins County,8340,N,N,N,N,N,N,N,Central Savannah River Area,225774,352.772003,108,{533801E5-30B7-4F8D-844B-CCA7B97FC3B8},,13165,
DFCS,GA DFCS Office-Johnson County,Johnson,-82.7396644,32.7274467,"44 West Court St., Wrightsville GA 31096",,52,13,167,13167,Johnson,Johnson County,9980,N,N,N,N,N,N,N,Heart of Georgia Altamaha,196277,306.682007,53,{310C9260-45FD-45B1-B65D-2581497BE8F8},,13167,
DFCS,GA DFCS Office-Jones County,Jones,-83.5332967,33.0067466,"141 James St., Gray GA  31032",,18,13,169,13169,Jones,Jones County,28669,N,N,N,N,N,N,N,Middle Georgia,253036,395.368011,19,{47C8BCE7-694F-497E-BF2F-4406B91159A1},,13169,
DFCS,GA DFCS Office-Lamar County,Lamar,-84.1686959,33.0450742,"122 Westgate Plaza, Barnesville GA 30204",,57,13,171,13171,Lamar,Lamar County,18317,N,N,N,N,Y,N,N,Three Rivers,118910,185.796997,58,{C0B4C373-058F-4823-A88A-FA256FA27E49},,13171,
DFCS,GA DFCS Office-Lanier County,Lanier,-83.072755,31.0386299,"5 Roquemore Circle, Lakeland GA 31635",,0,13,173,13173,Lanier,Lanier County,10078,N,N,N,N,N,N,N,Southern Georgia,127874,199.802994,1,{7D637994-1D29-4646-A85C-439C1A06EA0E},,13173,
DFCS,GA DFCS Office-Laurens County,Laurens,-82.920994,32.5439676,"904 Claxton Dairy Road, Dublin GA 31040",,83,13,175,13175,Laurens,Laurens County,48434,N,N,N,N,N,N,N,Heart of Georgia Altamaha,523893,818.58197,84,{C58FE63F-0E74-4E02-95D0-609CF2740D8C},,13175,
DFCS,GA DFCS Office-Lee County,Lee,-84.1655438,31.7325009,"121 4th St., Leesburg GA 31763",,55,13,177,13177,Lee,Lee County,28298,N,N,N,N,N,N,N,Southwest Georgia,231462,361.660004,56,{D408FBF3-943B-49FD-B1ED-F763009654EE},,13177,
DFCS,GA DFCS Office-Liberty County,Liberty,-81.5917012,31.847085,"112 W. Oglethorpe Hwy., Hinesville,  GA  31313",,41,13,179,13179,Liberty,Liberty County,63453,N,N,N,N,N,N,N,Coastal Regional Commission,386169,603.388977,42,{CB7E330B-433F-46AB-9326-7292530CC621},,13179,
DFCS,GA DFCS Office-Lincoln County,Lincoln,-82.4778268,33.7940893,"171 N. Peachtree St., Lincolnton GA 30817",,90,13,181,13181,Lincoln,Lincoln County,7996,N,N,N,N,N,N,N,Central Savannah River Area,164740,257.406006,91,{03E63D7A-A977-42ED-B19E-F1E099E4580B},,13181,
DFCS,GA DFCS Office-Long County,Long,-81.7487955,31.7215289,"590 N. Macon Dr.,  Ludowici GA 31316",,138,13,183,13183,Long,Long County,14464,N,N,N,N,N,N,N,Coastal Regional Commission,258724,404.256012,139,{90D6D72D-47AD-4493-A95B-38EB3EE149E6},,13183,
DFCS,GA DFCS Office-Lowndes County,Lowndes,-83.278613,30.828781,"206 South Patterson St,  Valdosta GA 31601",,78,13,185,13185,Lowndes,Lowndes County,109233,N,N,N,N,N,N,N,Southern Georgia,326762,510.56601,79,{05D18CAE-4CCE-40B6-8BCA-D76DB368CCAA},,13185,
DFCS,GA DFCS Office-Lumpkin County,Lumpkin,-83.9792987,34.522811,"175 Tipton Drive, Dahlonega GA 30533",,104,13,187,13187,Lumpkin,Lumpkin County,29966,N,N,N,N,N,N,N,Georgia Mountains,181850,284.140991,105,{D12A86E2-69BF-46F8-AAFF-519B92C808B0},,13187,
DFCS,GA DFCS Office-Macon County,Macon,-84.0576667,32.2908296,"413 Clifton Bradley Dr., Oglethorpe GA 31068",,124,13,193,13193,Macon,Macon County,14740,N,N,N,N,N,N,N,River Valley,259783,405.911011,125,{87504DF1-CF95-4BDD-A0A3-38044DEA4314},,13193,
DFCS,GA DFCS Office-Madison County,Madison,-83.2214468,34.1239733,"Courthouse Square, Hwy 29, Danielsville GA 30633",,42,13,195,13195,Madison,Madison County,28120,N,N,N,N,N,N,N,Northeast Georgia,182774,285.584991,43,{FB984A70-A6A1-4095-8F0F-604A4143F984},,13195,
DFCS,GA DFCS Office-Marion County,Marion,-84.5197991,32.319072,"111 Baker St., Buena Vista GA 31803",,113,13,197,13197,Marion,Marion County,8742,N,N,N,N,N,N,N,River Valley,235146,367.415985,114,{2FE1444A-0604-4091-A436-99B24025F20F},,13197,
DFCS,GA DFCS Office-McDuffie County,McDuffie,-82.5026424,33.470019,"307 Greenway Street, Thomson GA 30824",,131,13,189,13189,McDuffie,McDuffie County,21875,N,N,N,N,N,N,N,Central Savannah River Area,170557,266.494995,132,{9E08A91E-F9BD-4594-8D7B-08F0CD9AECDD},,13189,
DFCS,GA DFCS Office-McIntosh County,McIntosh,-81.4342302,31.3820655,"1221 N. Way,  Darien GA 31305",,120,13,191,13191,McIntosh,McIntosh County,14333,N,N,N,N,N,N,N,Coastal Regional Commission,367856,574.775024,121,{C629F784-D328-46B5-8E5E-B98A2071CF9B},,13191,
DFCS,GA DFCS Office-Meriwether County,Meriwether,-84.7115926,33.0423257,"17234 Roosevelt Hwy, Greenville GA 30222",,65,13,199,13199,Meriwether,Meriwether County,21992,N,N,N,N,Y,N,N,Three Rivers,323414,505.334015,66,{0C1E48E5-A825-44A8-A87E-909FEA58A2A1},,13199,
DFCS,GA DFCS Office-Miller County,Miller,-84.7156964,31.1616257,"69 Thompson Town Rd., Colquitt GA 39837",,64,13,201,13201,Miller,Miller County,6125,N,N,N,N,N,N,N,Southwest Georgia,181521,283.626007,65,{8B65AAE7-89E9-4C09-9041-FF0F8C610A6D},,13201,
DFCS,GA DFCS Office-Mitchell County,Mitchell,-84.212523,31.2321024,"90 West Oakland Ave., Camilla GA 31730",,67,13,205,13205,Mitchell,Mitchell County,23498,N,N,N,N,N,N,N,Southwest Georgia,328781,513.721008,68,{4703A79E-8222-4DCF-BF8B-476DF69F167C},,13205,
DFCS,GA DFCS Office-Monroe County,Monroe,-83.9475087,33.031361,"107 MLK Jr. Dr., Forsyth GA 31029",,44,13,207,13207,Monroe,Monroe County,26424,N,N,N,N,N,N,N,Middle Georgia,254551,397.735992,45,{6675314D-9931-4C36-8957-FA8A905F2F0E},,13207,
DFCS,GA DFCS Office-Montgomery County,Montgomery,-82.5927943,32.1786725,"130 East Spring St., Mt. Vernon GA 30445",,142,13,209,13209,Montgomery,Montgomery County,9123,N,N,N,N,N,N,N,Heart of Georgia Altamaha,156663,244.785995,143,{FB84BFED-A340-4FAF-B33F-B4BE832143E3},,13209,
DFCS,GA DFCS Office-Morgan County,Morgan,-83.4658211,33.59631,"2005 Main St. Ste. 100, Madison GA 30650",,11,13,211,13211,Morgan,Morgan County,17868,N,N,N,N,Y,N,N,Northeast Georgia,226933,354.583008,12,{77264900-C504-4F22-BA88-409240758961},,13211,
DFCS,GA DFCS Office-Murray County,Murray,-84.7883791,34.7822068,"830 G.I. Maddox PKWY, Chatsworth GA 30705",,21,13,213,13213,Murray,Murray County,39628,N,N,N,N,N,N,N,Northwest Georgia,221860,346.657013,22,{E8ABF5B5-2273-4AC1-87D9-5AFBA20BF4B4},,13213,
DFCS,GA DFCS Office-Muscogee County,Muscogee,-84.9789159,32.4835701,"2100 Comer Avenue, Columbus GA 31902-2627",,111,13,215,13215,Muscogee,Muscogee County,189885,N,N,N,N,N,N,N,River Valley,141431,220.985992,112,{FA2E5E90-DF78-4059-B9F0-393C463D63B7},,13215,
DFCS,GA DFCS Office-Newton County,Newton,-83.8506982,33.6003416,"4117 Mill Street, Covington GA 30014",,66,13,217,13217,Newton,Newton County,99958,N,N,N,Partial,Y,N,Y,Northeast Georgia,178654,279.147003,67,{1F769E87-A151-4C25-A232-00FBB6CBFEED},,13217,
DFCS,GA DFCS Office-Oconee County,Oconee,-83.3991591,33.8528235,"1400 Greensboro Hwy., Watkinsville GA 30677",,46,13,219,13219,Oconee,Oconee County,32808,N,N,N,N,N,N,N,Northeast Georgia,119267,186.354996,47,{97F649C5-231F-42D8-A3F0-25E6535FE925},,13219,
DFCS,GA DFCS Office-Oglethorpe County,Oglethorpe,-83.1186971,33.8701585,"231 Union Pt. St., Lexington GA 30648",,98,13,221,13221,Oglethorpe,Oglethorpe County,14899,N,N,N,N,N,N,N,Northeast Georgia,282918,442.05899,99,{8DDF8E69-3F25-4805-97B0-8661545E8CCD},,13221,
DFCS,GA DFCS Office-Paulding County,Paulding,-84.8130812,33.9492705,"1387 Industrial Blvd., N. Dallas GA. 30132",,145,13,223,13223,Paulding,Paulding County,142324,N,N,Y,Y,Y,Y,Y,Northwest Georgia,201159,314.311005,146,{B2B4F642-C02B-440C-90F1-9B42748EF6D0},,13223,
DFCS,GA DFCS Office-Peach County,Peach,-83.8835788,32.544905,"700 Spruce St. Wing E , Fort Valley GA 31030",,34,13,225,13225,Peach,Peach County,27695,N,N,N,N,N,N,N,Middle Georgia,96815.20313,151.274002,35,{2045C7C2-70D3-454C-AC60-1BDED3BF882A},,13225,
DFCS,GA DFCS Office-Pickens County,Pickens,-84.4135324,34.4590807,"1258 E. Church Street, Jasper, GA 30143",,93,13,227,13227,Pickens,Pickens County,29431,N,N,N,N,Y,N,N,Northwest Georgia,148909,232.669998,94,{A1F6DFDD-7168-4BF9-A01F-215DCC1E865D},,13227,
DFCS,GA DFCS Office-Pierce County,Pierce,-82.2501387,31.309738,"621 Hendry Street, Blackshear GA 31516",,50,13,229,13229,Pierce,Pierce County,18758,N,N,N,N,N,N,N,Southern Georgia,219810,343.453003,51,{21233D79-91A5-4D21-940E-1183FA00724A},,13229,
DFCS,GA DFCS Office-Pike County,Pike,-84.3465229,33.0859017,"7165 Highway 19 S.,  Zebulon, GA 30295",,157,13,231,13231,Pike,Pike County,17869,N,N,N,Partial,Y,N,N,Three Rivers,140392,219.363007,158,{FF6BC82B-44E8-49ED-890C-552258C1EAC7},2015-10-14T17:36:02.000Z,13231,
DFCS,GA DFCS Office-Polk County,Polk,-85.2161964,34.0159945,"100 County Loop Rd., Cedartown GA 30125",,10,13,233,13233,Polk,Polk County,41475,N,N,N,N,N,N,N,Northwest Georgia,199774,312.147003,11,{750B0C1D-5CE0-47F6-8605-ADFE1B0E676B},,13233,
DFCS,GA DFCS Office-Pulaski County,Pulaski,-83.4708634,32.2817356,"180 Broad Street, Hawkinsville GA 31036",,73,13,235,13235,Pulaski,Pulaski County,12010,N,N,N,N,N,N,N,Middle Georgia,160756,251.182007,74,{AA2DAF88-E6AB-4BE1-B531-A7BA55417771},,13235,
DFCS,GA DFCS Office-Putnam County,Putnam,-83.4083672,33.3400286,"675 Godfrey Hwy, Eatonton GA 31024",,134,13,237,13237,Putnam,Putnam County,21218,N,N,N,N,N,N,N,Middle Georgia,230824,360.661987,135,{795F9A85-69FA-4BDB-AC2B-4F43C3B21C50},,13237,
DFCS,GA DFCS Office-Quitman County,Quitman,-85.1003227,31.8848894,"1023 Hwy 82, Georgtown GA 39854",,37,13,239,13239,Quitman,Quitman County,2513,N,N,N,N,N,N,N,River Valley,102757,160.557999,38,{752BEFA6-7539-4065-8BBA-6CB502AB5B58},,13239,
DFCS,GA DFCS Office-Rabun County,Rabun,-83.4009327,34.8797942,"128 Hiawassee St., Clayton GA 30525",,3,13,241,13241,Rabun,Rabun County,16276,N,N,N,N,N,N,N,Georgia Mountains,241186,376.854004,4,{9D3BC405-11BB-4510-85AB-C97A8ADC6B07},,13241,
DFCS,GA DFCS Office-Randolph County,Randolph,-84.7863405,31.7741539,"145 N. Webster St. Cuthbert, GA 39840",,71,13,243,13243,Randolph,Randolph County,7719,N,N,N,N,N,N,N,River Valley,275724,430.819,72,{006D74B8-4B64-492A-BAAD-CF923E764E15},,13243,
DFCS,GA DFCS Office-Richmond County,Richmond,-82.0216667,33.4332463,"Temp Location: 2216 Bungalow Road, Augusta, 30906",,61,13,245,13245,Richmond,Richmond County,200549,N,N,N,N,N,N,N,Central Savannah River Area,210453,328.832001,62,{EB8758B7-47F1-4A60-8504-488DC673CB9F},,13245,
DFCS,GA DFCS Office-Rockdale County,Rockdale,-84.0255407,33.6652941,"975 Taylor St. SW, Conyers GA 30012",,19,13,247,13247,Rockdale,Rockdale County,85215,Y,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,84525.70313,132.070999,20,{1146BC41-D714-4074-BFCC-B1EA52C17B96},,13247,
DFCS,GA DFCS Office-Schley County,Schley,-84.3097256,32.2378692,"45 W. Oglethorpe St., Ellaville GA 31806",,13,13,249,13249,Schley,Schley County,5010,N,N,N,N,N,N,N,River Valley,107386,167.789993,14,{2F5FBCAA-09BB-4772-8AE4-FBA26B1847B9},,13249,
DFCS,GA DFCS Office-Screven County,Screven,-81.6377138,32.7528981,"110 Singleton Ave., Sylvania GA 30467",,81,13,251,13251,Screven,Screven County,14593,N,N,N,N,N,N,N,Coastal Regional Commission,420265,656.664001,82,{192A8056-8500-484D-9F1F-FF4C683D6632},,13251,
DFCS,GA DFCS Office-Seminole County,Seminole,-84.883777,31.0392544,"108 West 4th St., Donalsonville GA 39845",,7,13,253,13253,Seminole,Seminole County,8729,N,N,N,N,N,N,N,Southwest Georgia,164181,256.532013,8,{D227238E-663F-4D59-A9D0-179A2579919C},,13253,
DFCS,GA DFCS Office-Spalding County,Spalding,-84.2581616,33.249018,"411 E Solomon St., Griffin GA 30223",,155,13,255,13255,Spalding,Spalding County,64073,N,N,N,Partial,Y,N,N,Three Rivers,127712,199.550995,156,{A2D20EDB-3EDE-4795-8F48-66BB0B94AA3E},2015-10-14T17:22:06.000Z,13255,
DFCS,GA DFCS Office-Stephens County,Stephens,-83.3144258,34.581806,"64 Boulevard Suite 101, Toccoa GA 30577",,128,13,257,13257,Stephens,Stephens County,26175,N,N,N,N,N,N,N,Georgia Mountains,117881,184.190002,129,{58CFC9A3-8332-45B1-8805-00679B7303BC},,13257,
DFCS,GA DFCS Office-Stewart County,Stewart,-84.7886237,32.051395,"2115 E Broad Street, Lumpkin GA 31815",,116,13,259,13259,Stewart,Stewart County,6058,N,N,N,N,N,N,N,River Valley,296681,463.565002,117,{337304A8-5C63-41D6-9A8E-245BC66F83BF},,13259,
DFCS,GA DFCS Office-Sumter County,Sumter,-84.244052,32.074978,"1601 N MLK Jr. Blvd, St 200, Americus GA 31709",,70,13,261,13261,Sumter,Sumter County,32819,N,N,N,N,N,N,N,River Valley,315235,492.554993,71,{F2152F4B-9DA6-4A23-91FF-BDB106343A61},,13261,
DFCS,GA DFCS Office-Talbot County,Talbot,-84.5353844,32.6820298,"356 Jordan City Rd, Talbotton GA 31827",,12,13,263,13263,Talbot,Talbot County,6865,N,N,N,N,N,N,N,River Valley,252604,394.694,13,{3389D449-5ABA-4E65-A632-2E0E1FDB6EA4},,13263,
DFCS,GA DFCS Office-Taliaferro County,Taliaferro,-82.899208,33.5551889,"107 Commerce St., Crawfordville, GA 30631",,102,13,265,13265,Taliaferro,Taliaferro County,1717,N,N,N,N,N,N,N,Central Savannah River Area,125041,195.376999,103,{C5790EB2-5AA4-423E-B967-929009DEBC7F},,13265,
DFCS,GA DFCS Office-Tattnall County,Tattnall,-82.1189471,32.0876883,"117 N. Main St., Reidsville GA  30453",,136,13,267,13267,Tattnall,Tattnall County,25520,N,N,N,N,N,N,N,Heart of Georgia Altamaha,312786,488.727997,137,{CE06C87B-7214-49BF-994B-664334CC475E},,13267,
DFCS,GA DFCS Office-Taylor County,Taylor,-84.2516046,32.5570662,"178-2 Charing Rd., Butler GA 31006",,53,13,269,13269,Taylor,Taylor County,8906,N,N,N,N,N,N,N,River Valley,242959,379.622986,54,{A190BC27-F52A-4478-BC60-09CA0019FCA0},,13269,
DFCS,GA DFCS Office-Telfair County,Telfair,-82.8972433,32.0605136,"35 E Brewton Street, McRae-Helena, GA  31055",,97,13,271,13271,Telfair,Telfair County,16500,N,N,N,N,N,N,N,Heart of Georgia Altamaha,284203,444.066986,98,{55B32696-DA1F-4779-9509-775FBCE03593},,13271,
DFCS,GA DFCS Office-Terrell County,Terrell,-84.4412316,31.7636793,"642 Randolph St. SE, Dawson GA 39842",,135,13,273,13273,Terrell,Terrell County,9315,N,N,N,N,N,N,N,Southwest Georgia,216090,337.640015,136,{41086D18-A3A1-465C-B85F-546033DB0E1E},,13273,
DFCS,GA DFCS Office-Thomas County,Thomas,-83.9724006,30.8351521,"460 Smith Ave., Thomasville GA 31792",,85,13,275,13275,Thomas,Thomas County,44720,N,N,N,N,N,N,N,Southwest Georgia,353353,552.114014,86,{95B6C347-3BCE-472D-B48C-F87673E7435E},,13275,
DFCS,GA DFCS Office-Tift County,Tift,-83.5174236,31.4565578,"410 West 2nd Street, Tifton GA 31794",,126,13,277,13277,Tift,Tift County,40118,N,N,N,N,N,N,N,Southern Georgia,172006,268.759003,127,{7D786597-AA68-4075-A7C3-759458D6510E},,13277,
DFCS,GA DFCS Office-Toombs County,Toombs,-82.3385408,32.204708,"162 Oxley Drive, Lyons GA 30436",,43,13,279,13279,Toombs,Toombs County,27223,N,N,N,N,N,N,N,Heart of Georgia Altamaha,237563,371.191986,44,{F37CE267-116E-4ECC-8FFC-82697ED17E8D},,13279,
DFCS,GA DFCS Office-Towns County,Towns,-83.7840135,34.9634568,"1620 US 76 West, Hiawassee GA 30546",,80,13,281,13281,Towns,Towns County,10471,N,N,N,N,N,N,N,Georgia Mountains,110050,171.953995,81,{BAE93DAB-8E71-44DC-A3E0-0BF72F77904E},,13281,
DFCS,GA DFCS Office-Treutlen County,Treutlen,-82.5944093,32.3772434,"1831 Martin Luther King Jr. Drive, Soperton GA 30457",,130,13,283,13283,Treutlen,Treutlen County,6885,N,N,N,N,N,N,N,Heart of Georgia Altamaha,129614,202.522003,131,{3E1998DD-B39E-4EE9-9F98-782D0BF0F0BA},,13283,
DFCS,GA DFCS Office-Troup County,Troup,-85.002318,33.052517,"1220 Hogansville Rd., LaGrange GA 30241",,82,13,285,13285,Troup,Troup County,67044,N,N,N,N,N,N,N,Three Rivers,285404,445.942993,83,{508E597B-8439-4F96-BA8E-4B5F018CB3C0},,13285,
DFCS,GA DFCS Office-Turner County,Turner,-83.6541893,31.709372,"336 North Street, Ashburn GA 31714",,77,13,287,13287,Turner,Turner County,8930,N,N,N,N,N,N,N,Southern Georgia,185562,289.94101,78,{756EE73A-9935-47B9-AA23-0E0CA7F9E899},,13287,
DFCS,GA DFCS Office-Twiggs County,Twiggs,-83.3399883,32.6817233,"14 Cedar Lane, Jeffersonville GA 31044",,62,13,289,13289,Twiggs,Twiggs County,9023,N,N,N,N,N,N,N,Middle Georgia,232066,362.604004,63,{645541C3-33AF-4D0D-B8DB-BE00D4DE1C31},,13289,
DFCS,GA DFCS Office-Union County,Union,-83.9653677,34.8684124,"163 Blue Ridge Highway, Blairsville GA 30512",,14,13,291,13291,Union,Union County,21356,N,N,N,N,N,N,N,Georgia Mountains,210522,328.940002,15,{93971501-44A7-418F-B32B-5B331706FAD4},,13291,
DFCS,GA DFCS Office-Upson County,Upson,-84.3231831,32.8991691,"711 N. Bethel St., Thomaston GA 30286",,109,13,293,13293,Upson,Upson County,27153,N,N,N,N,N,N,N,Three Rivers,209593,327.489014,110,{AC01E945-D8B9-4A65-81C9-5D7981CB6E88},,13293,
DFCS,GA DFCS Office-Walker County,Walker,-85.2435487,34.834497,"10056 North Highway 27, Rock Spring, GA 30739",,26,13,295,13295,Walker,Walker County,68756,N,N,N,N,N,N,N,Northwest Georgia,286115,447.053986,27,{2247BB29-7B35-4419-AA88-7F169BE9F6AD},,13295,
DFCS,GA DFCS Office-Walton County,Walton,-83.694089,33.7983165,"300 Georgia Avenue, Suite 100, Monroe GA 30655",,156,13,297,13297,Walton,Walton County,83768,N,N,N,Partial,Y,N,N,Northeast Georgia,211166,329.946014,157,{AC6F6636-DC09-40BB-9C44-6A43E3664156},2015-10-14T17:22:08.000Z,13297,
DFCS,GA DFCS Office-Ware County,Ware,-82.3511651,31.2163518,"1200 Plant Ave, Waycross GA 31501",,16,13,299,13299,Ware,Ware County,36312,N,N,N,N,N,N,N,Southern Georgia,581392,908.424988,17,{BAB3887B-1194-4503-9B32-1CE8A6A3ACB5},,13299,
DFCS,GA DFCS Office-Warren County,Warren,-82.6511715,33.4127212,"408 Hwy 80 North, Warrenton GA 30828",,29,13,301,13301,Warren,Warren County,5834,N,N,N,N,N,N,N,Central Savannah River Area,183530,286.765991,30,{CEABC8FF-02A8-45E2-A9D6-0696012F1CA8},,13301,
DFCS,GA DFCS Office-Washington County,Washington,-82.8094818,32.960596,"1124 S. Harris St., Sandersville GA 31082",,99,13,303,13303,Washington,Washington County,21187,N,N,N,N,N,N,N,Central Savannah River Area,438077,684.495972,100,{4CADD5B1-A996-4373-9943-1A69445C1175},,13303,
DFCS,GA DFCS Office-Wayne County,Wayne,-81.9102951,31.6054037,"1220 S. 1st St., Jesup GA 31545",,95,13,305,13305,Wayne,Wayne County,30099,N,N,N,N,N,N,N,Heart of Georgia Altamaha,415614,649.396973,96,{11969B4A-2AFE-4932-AADB-7C59856DFD3E},,13305,
DFCS,GA DFCS Office-Webster County,Webster,-84.5379746,32.0652696,"6816 Washington St., Preston GA 31824",,94,13,307,13307,Webster,Webster County,2799,N,N,N,N,N,N,N,River Valley,134546,210.227005,95,{5DFC00B1-BAD5-4AEA-88BD-9FD653AFAE28},,13307,
DFCS,GA DFCS Office-Wheeler County,Wheeler,-82.7773714,32.1427966,"44 W Third Ave., Alamo GA  30411",,119,13,309,13309,Wheeler,Wheeler County,7421,N,N,N,N,N,N,N,Heart of Georgia Altamaha,192221,300.345001,120,{2D08C461-BD1B-4DEF-8D12-ACE43EDE812A},,13309,
DFCS,GA DFCS Office-White County,White,-83.7548448,34.6180943,"1241 Helen Highway, Cleveland GA 30528",,63,13,311,13311,White,White County,27144,N,N,N,N,N,N,N,Georgia Mountains,154987,242.167007,64,{8FCD416E-9AA1-45F3-8C5C-A8E9C7BADC6B},,13311,
DFCS,GA DFCS Office-Whitfield County,Whitfield,-84.9776581,34.7873496,"1142 N Thornton Avenue, Dalton GA 30720",,149,13,313,13313,Whitfield,Whitfield County,102599,N,N,N,N,N,N,N,Northwest Georgia,186262,291.033997,150,{3167B8A9-2C9D-4583-B052-4C194E8BA018},,13313,
DFCS,GA DFCS Office-Wilcox County,Wilcox,-83.4625995,31.9493374,"453 Second Avenue, Rochelle GA 31079",,15,13,315,13315,Wilcox,Wilcox County,9255,N,N,N,N,N,N,N,Heart of Georgia Altamaha,244539,382.092011,16,{A70295BA-6C76-4EA8-992F-3C0DAD146AF5},,13315,
DFCS,GA DFCS Office-Wilkes County,Wilkes,-82.7537067,33.7389691,"48 Lexington Avenue,  Washington GA 30673",,56,13,317,13317,Wilkes,Wilkes County,10593,N,N,N,N,N,N,N,Central Savannah River Area,303489,474.201996,57,{3C1AC31B-C7CA-4E09-ABBF-17E4A09438E7},,13317,
DFCS,GA DFCS Office-Wilkinson County,Wilkinson,-83.1772688,32.8118877,"103 Payne St., Irwinton GA 31042",,118,13,319,13319,Wilkinson,Wilkinson County,9563,N,N,N,N,N,N,N,Middle Georgia,289252,451.955994,119,{5705A98C-D403-4C10-850C-08F8E6D3D1CB},,13319,
DFCS,GA DFCS Office-Worth County,Worth,-83.840465,31.5315123,"503 N. Henderson St., Sylvester GA 31791",,121,13,321,13321,Worth,Worth County,21679,N,N,N,N,N,N,N,Southwest Georgia,367777,574.651978,122,{D6CF35B2-3C1E-4ACD-898E-DE3D7D7E011D},,13321,
County Health Office,GA Appling County Health Department,Appling,-82.3494896,31.770609,"283 Walnut St, Baxley, GA",31515,2,13,1,13001,Appling,Appling County,18236,N,N,N,N,N,N,N,Heart of Georgia Altamaha,328037,512.557983,3,{DE5A63BB-4A0F-47A0-8306-85F49CF71F18},,13001,
County Health Office,GA Atkinson County Health Department,Atkinson,-82.8378007,31.2957176,"461 E Albany Ave, Pearson, GA",31642,79,13,3,13003,Atkinson,Atkinson County,8375,N,N,N,N,N,N,N,Southern Georgia,220539,344.592011,80,{3005BA95-23DA-44BC-B08A-80E02A660277},,13003,
County Health Office,GA Bacon County Health Department,Bacon,-82.4586473,31.541147,"101 N Wayne St, Alma, GA",31510,76,13,5,13005,Bacon,Bacon County,11096,N,N,N,N,N,N,N,Southern Georgia,183009,285.950989,77,{86253CB1-B939-4D23-9DFF-2C420FE78199},,13005,
County Health Office,GA Baker County Health Department,Baker,-84.34022,31.3131804,"200 Sunset Ave, Newton, GA",39870,89,13,7,13007,Baker,Baker County,3451,N,N,N,N,N,N,N,Southwest Georgia,223407,349.074005,90,{58F5A8F1-0D97-4CEA-A1BC-A17B637A01CD},,13007,
County Health Office,GA Baldwin County Health Department,Baldwin,-83.2230366,33.0961286,"953 Barrows Ferry Rd NE, Milledgeville, GA",31061,25,13,9,13009,Baldwin,Baldwin County,45720,N,N,N,N,N,N,N,Middle Georgia,171139,267.404999,26,{C55236A9-D42A-4314-A269-80306559B470},,13009,
